year,month,day,pressure_e,temperature_e,wind_e,pressure_t,temperature_t,wind_t,morning_s,afternoon_s,morning_r,afternoon_r,p_sunrise,p_sunset,temp_sunrise,temp_sunset
1814,3,14,25.84,4.8,o,25.87,5.6,o,0,0,0,1,930.3880748791586,931.4682467927179,3.84,4.4799999999999995
1814,3,15,25.95,4.8,no,25.98,5.6,n,0,0,1,0,934.3487052288762,935.4288771424356,3.84,4.4799999999999995
1814,3,16,26.08,4.8,o,26.09,5.8,o,0,0,0,0,939.0294501876336,939.3895074921536,3.84,4.64
1814,3,17,26.23,5.2,o,26.23,5.6,o,0,0,0,0,944.4303097554305,944.4303097554305,4.16,4.4799999999999995
1814,3,18,26.18,4.0,o,26.12,5.2,o,0,0,0,0,942.6300232328317,940.4696794057128,3.2,4.16
1814,3,19,26.04,4.8,so,25.99,7.0,so,0,0,0,0,937.5892209695544,935.7889344469554,3.84,5.6000000000000005
1814,3,20,26.0,5.8,s,26.0,8.0,o,0,0,0,0,936.1489917514754,936.1489917514754,4.64,6.4
1814,3,21,26.01,6.8,s,25.94,9.6,s,0,0,0,0,936.5090490559951,933.9886479243564,5.44,7.68
1814,3,22,25.85,8.0,so,25.8,8.6,so,0,0,0,0,930.7481321836784,928.9478456610793,6.4,6.88
1814,3,23,25.85,8.0,sw,25.96,9.6,w,0,0,0,0,930.7481321836784,934.7087625333961,6.4,7.68
1814,3,24,26.02,8.4,o,25.98,9.6,o,0,0,0,0,936.8691063605149,935.4288771424356,6.720000000000001,7.68
1814,3,25,25.95,8.0,o,25.93,9.4,w,0,0,0,1,934.3487052288762,933.6285906198367,6.4,7.5200000000000005
1814,3,26,25.89,8.0,o,25.83,8.8,no,0,0,0,0,932.1883614017574,930.0280175746386,6.4,7.040000000000001
1814,3,27,25.98,7.6,o,26.0,8.4,w,0,0,0,1,935.4288771424356,936.1489917514754,6.08,6.720000000000001
1814,3,28,26.03,7.8,o,26.0,10.2,o,0,0,0,0,937.2291636650345,936.1489917514754,6.24,8.16
1814,3,29,25.9,7.6,o,25.83,10.2,no,0,0,0,0,932.5484187062771,930.0280175746386,6.08,8.16
1814,3,30,25.87,8.0,o,26.02,10.4,o,0,0,0,0,931.4682467927179,936.8691063605149,6.4,8.32
1814,3,31,26.13,8.4,s,26.16,11.4,o,0,0,0,0,940.8297367102327,941.909908623792,6.720000000000001,9.120000000000001
1814,4,1,26.07,8.6,s,25.96,11.2,so,0,0,0,0,938.6693928831139,934.7087625333961,6.88,8.959999999999999
1814,4,2,25.91,10.2,so,25.85,12.6,w,0,0,0,0,932.9084760107969,930.7481321836784,8.16,10.08
1814,4,3,25.84,10.8,s,25.82,12.8,so,0,0,0,0,930.3880748791586,929.6679602701189,8.64,10.240000000000002
1814,4,4,25.72,11.2,sw,25.7,12.0,s,0,0,0,0,926.0673872249209,925.3472726158811,8.959999999999999,9.600000000000001
1814,4,5,25.84,10.6,sw,25.87,10.8,sw,0,0,0,0,930.3880748791586,931.4682467927179,8.48,8.64
1814,4,6,25.98,10.6,no,26.08,12.8,no,0,0,0,0,935.4288771424356,939.0294501876336,8.48,10.240000000000002
1814,4,7,26.11,10.8,o,26.1,11.2,o,0,0,0,1,940.109622101193,939.7495647966733,8.64,8.959999999999999
1814,4,8,26.1,10.2,o,26.09,8.0,o,0,0,0,1,939.7495647966733,939.3895074921536,8.16,6.4
1814,4,9,26.13,8.0,o,26.15,10.0,o,0,0,0,0,940.8297367102327,941.5498513192722,6.4,8.0
1814,4,10,26.14,8.2,o,26.11,12.0,o,0,0,0,0,941.1897940147526,940.109622101193,6.56,9.600000000000001
1814,4,11,26.1,7.6,o,26.11,12.4,o,0,0,0,0,939.7495647966733,940.109622101193,6.08,9.920000000000002
1814,4,12,26.1,10.2,s,26.09,14.2,so,0,0,0,0,939.7495647966733,939.3895074921536,8.16,11.36
1814,4,13,26.06,11.4,s,26.01,15.2,o,0,0,0,0,938.3093355785942,936.5090490559951,9.120000000000001,12.16
1814,4,14,25.98,12.0,sw,25.95,14.8,no,0,0,0,0,935.4288771424356,934.3487052288762,9.600000000000001,11.840000000000002
1814,4,15,25.97,11.2,so,25.93,15.2,no,0,0,0,0,935.0688198379157,933.6285906198367,8.959999999999999,12.16
1814,4,16,25.95,13.0,s,25.96,14.8,o,0,0,0,0,934.3487052288762,934.7087625333961,10.4,11.840000000000002
1814,4,17,25.85,12.8,sw,26.0,15.2,w,0,0,0,0,930.7481321836784,936.1489917514754,10.240000000000002,12.16
1814,4,18,25.98,12.4,s,25.91,16.0,s,0,0,0,0,935.4288771424356,932.9084760107969,9.920000000000002,12.8
1814,4,19,25.89,14.4,s,25.91,13.6,s,0,0,0,0,932.1883614017574,932.9084760107969,11.520000000000001,10.88
1814,4,20,25.84,15.0,s,25.82,10.4,s,0,0,0,0,930.3880748791586,929.6679602701189,12.0,8.32
1814,4,21,25.91,14.4,w,25.97,10.2,w,0,0,1,1,932.9084760107969,935.0688198379157,11.520000000000001,8.16
1814,4,22,26.0,12.0,sw,26.04,7.2,sw,0,0,1,1,936.1489917514754,937.5892209695544,9.600000000000001,5.760000000000001
1814,4,23,26.11,9.2,w,26.13,9.4,no,0,0,1,0,940.109622101193,940.8297367102327,7.359999999999999,7.5200000000000005
1814,4,24,26.12,8.6,so,26.04,10.2,o,0,0,0,0,940.4696794057128,937.5892209695544,6.88,8.16
1814,4,25,25.98,8.2,w,26.01,7.2,w,1,1,0,0,935.4288771424356,936.5090490559951,6.56,5.760000000000001
1814,4,26,25.98,6.8,w,25.97,9.4,no,0,0,0,1,935.4288771424356,935.0688198379157,5.44,7.5200000000000005
1814,4,27,25.98,7.0,sw,26.08,8.0,sw,0,1,1,0,935.4288771424356,939.0294501876336,5.6000000000000005,6.4
1814,4,28,26.1,7.0,w,26.16,6.4,o,1,1,0,0,939.7495647966733,941.909908623792,5.6000000000000005,5.120000000000001
1814,4,29,26.16,5.2,o,26.13,6.8,o,1,0,0,0,941.909908623792,940.8297367102327,4.16,5.44
1814,4,30,26.12,5.2,o,26.18,6.8,o,0,0,0,0,940.4696794057128,942.6300232328317,4.16,5.44
1814,5,1,26.18,5.2,o,26.26,11.2,o,0,0,0,0,942.6300232328317,945.51048166899,4.16,8.959999999999999
1814,5,2,26.25,8.0,o,26.19,10.8,o,0,0,0,0,945.1504243644702,942.9900805373514,6.4,8.64
1814,5,3,26.1,8.0,so,25.95,11.2,o,0,0,0,0,939.7495647966733,934.3487052288762,6.4,8.959999999999999
1814,5,4,25.91,10.6,so,25.82,12.8,w,0,0,0,0,932.9084760107969,929.6679602701189,8.48,10.240000000000002
1814,5,5,25.76,12.0,o,25.64,14.0,so,0,0,0,0,927.5076164430002,923.1869287887625,9.600000000000001,11.200000000000001
1814,5,6,25.73,12.0,s,25.76,14.8,sw,0,0,0,0,926.4274445294409,927.5076164430002,9.600000000000001,11.840000000000002
1814,5,7,25.96,12.4,sw,26.07,12.0,w,0,0,1,1,934.7087625333961,938.6693928831139,9.920000000000002,9.600000000000001
1814,5,8,26.15,12.0,w,26.12,13.6,nw,0,0,1,1,941.5498513192722,940.4696794057128,9.600000000000001,10.88
1814,5,9,26.11,11.4,sw,26.09,12.6,n,0,0,0,0,940.109622101193,939.3895074921536,9.120000000000001,10.08
1814,5,10,26.15,11.2,n,26.2,10.2,n,0,1,0,0,941.5498513192722,943.3501378418713,8.959999999999999,8.16
1814,5,11,26.25,9.4,no,26.28,9.6,no,0,0,0,0,945.1504243644702,946.2305962780297,7.5200000000000005,7.68
1814,5,12,26.21,7.4,no,26.15,9.2,no,0,0,0,0,943.710195146391,941.5498513192722,5.920000000000001,7.359999999999999
1814,5,13,26.04,7.0,o,25.92,10.0,o,0,0,0,0,937.5892209695544,933.2685333153169,5.6000000000000005,8.0
1814,5,14,25.88,8.2,o,25.86,11.2,o,0,0,0,0,931.8283040972376,931.1081894881981,6.56,8.959999999999999
1814,5,15,25.86,9.6,o,25.88,12.4,o,0,0,0,0,931.1081894881981,931.8283040972376,7.68,9.920000000000002
1814,5,16,25.92,10.0,sw,25.98,10.4,no,0,0,0,1,933.2685333153169,935.4288771424356,8.0,8.32
1814,5,17,26.04,8.8,o,26.06,9.4,o,0,0,1,1,937.5892209695544,938.3093355785942,7.040000000000001,7.5200000000000005
1814,5,18,26.03,8.8,no,26.01,10.4,no,0,0,0,1,937.2291636650345,936.5090490559951,7.040000000000001,8.32
1814,5,19,26.01,9.6,o,26.03,11.4,o,0,0,0,0,936.5090490559951,937.2291636650345,7.68,9.120000000000001
1814,5,20,26.03,10.4,w,26.01,11.8,w,0,0,1,1,937.2291636650345,936.5090490559951,8.32,9.440000000000001
1814,5,21,26.0,10.2,s,25.84,12.4,no,0,0,0,0,936.1489917514754,930.3880748791586,8.16,9.920000000000002
1814,5,22,25.78,10.8,o,25.6,12.8,w,0,0,0,0,928.2277310520396,921.7466995706834,8.64,10.240000000000002
1814,5,23,25.63,11.8,o,25.71,12.0,w,0,0,0,1,922.8268714842427,925.7073299204011,9.440000000000001,9.600000000000001
1814,5,24,25.83,10.2,w,25.9,10.4,w,1,0,1,0,930.0280175746386,932.5484187062771,8.16,8.32
1814,5,25,25.93,8.6,w,25.9,10.2,w,0,0,0,0,933.6285906198367,932.5484187062771,6.88,8.16
1814,5,26,25.98,8.6,w,26.04,10.0,w,0,0,0,1,935.4288771424356,937.5892209695544,6.88,8.0
1814,5,27,26.03,8.2,o,25.88,12.4,o,0,0,0,0,937.2291636650345,931.8283040972376,6.56,9.920000000000002
1814,5,28,25.86,10.6,s,25.77,13.6,o,0,0,0,0,931.1081894881981,927.8676737475199,8.48,10.88
1814,5,29,25.8,12.0,sw,25.82,12.8,w,0,0,0,0,928.9478456610793,929.6679602701189,9.600000000000001,10.240000000000002
1814,5,30,25.92,12.6,no,26.14,12.0,w,0,0,1,0,933.2685333153169,941.1897940147526,10.08,9.600000000000001
1814,5,31,26.13,11.0,no,26.07,14.2,o,0,0,0,0,940.8297367102327,938.6693928831139,8.8,11.36
1814,6,1,26.07,12.0,n,26.08,13.6,no,0,0,0,1,938.6693928831139,939.0294501876336,9.600000000000001,10.88
1814,6,2,26.09,12.8,w,26.07,13.2,w,0,0,1,1,939.3895074921536,938.6693928831139,10.240000000000002,10.56
1814,6,3,26.07,13.0,o,25.98,15.2,w,0,0,0,1,938.6693928831139,935.4288771424356,10.4,12.16
1814,6,4,25.97,14.4,w,25.96,12.4,w,0,0,1,1,935.0688198379157,934.7087625333961,11.520000000000001,9.920000000000002
1814,6,5,26.03,12.4,w,26.11,12.4,w,0,0,1,1,937.2291636650345,940.109622101193,9.920000000000002,9.920000000000002
1814,6,6,26.15,12.6,w,26.1,13.8,n,0,0,0,0,941.5498513192722,939.7495647966733,10.08,11.040000000000001
1814,6,7,26.06,12.8,o,25.93,12.8,w,0,0,0,1,938.3093355785942,933.6285906198367,10.240000000000002,10.240000000000002
1814,6,8,25.87,12.0,o,25.86,12.4,no,0,0,1,1,931.4682467927179,931.1081894881981,9.600000000000001,9.920000000000002
1814,6,9,25.9,11.6,w,26.03,12.0,no,0,0,1,1,932.5484187062771,937.2291636650345,9.28,9.600000000000001
1814,6,10,26.09,11.6,o,26.13,13.6,o,0,0,1,0,939.3895074921536,940.8297367102327,9.28,10.88
1814,6,11,26.1,12.4,o,26.1,14.4,no,0,0,0,0,939.7495647966733,939.7495647966733,9.920000000000002,11.520000000000001
1814,6,12,26.08,12.8,no,26.13,15.6,no,0,0,0,0,939.0294501876336,940.8297367102327,10.240000000000002,12.48
1814,6,13,26.16,14.4,sw,26.23,16.8,w,0,0,0,1,941.909908623792,944.4303097554305,11.520000000000001,13.440000000000001
1814,6,14,26.25,15.2,sw,26.25,17.6,no,0,0,0,0,945.1504243644702,945.1504243644702,12.16,14.080000000000002
1814,6,15,26.19,14.4,no,26.13,18.4,no,0,0,0,0,942.9900805373514,940.8297367102327,11.520000000000001,14.719999999999999
1814,6,16,26.17,16.4,w,26.16,16.8,w,0,0,1,1,942.269965928312,941.909908623792,13.12,13.440000000000001
1814,6,17,26.16,14.4,w,26.18,14.0,o,0,0,0,1,941.909908623792,942.6300232328317,11.520000000000001,11.200000000000001
1814,6,18,26.18,13.6,sw,26.1,12.8,sw,0,0,1,1,942.6300232328317,939.7495647966733,10.88,10.240000000000002
1814,6,19,26.18,12.0,w,26.05,12.8,w,0,0,1,1,942.6300232328317,937.9492782740743,9.600000000000001,10.240000000000002
1814,6,20,25.85,12.6,w,25.91,11.2,w,0,0,1,1,930.7481321836784,932.9084760107969,10.08,8.959999999999999
1814,6,21,25.85,11.0,w,25.9,10.2,w,0,0,1,1,930.7481321836784,932.5484187062771,8.8,8.16
1814,6,22,25.95,9.6,sw,25.99,11.2,w,0,0,1,1,934.3487052288762,935.7889344469554,7.68,8.959999999999999
1814,6,23,26.03,10.2,s,26.06,11.2,o,0,0,1,1,937.2291636650345,938.3093355785942,8.16,8.959999999999999
1814,6,24,26.07,10.3,sw,26.12,10.4,sw,0,0,1,1,938.6693928831139,940.4696794057128,8.24,8.32
1814,6,25,26.16,9.6,w,26.21,10.0,so,0,0,1,1,941.909908623792,943.710195146391,7.68,8.0
1814,6,26,26.19,9.6,n,26.13,11.4,n,0,0,1,1,942.9900805373514,940.8297367102327,7.68,9.120000000000001
1814,6,27,26.13,11.2,w,26.05,11.2,n,0,0,1,1,940.8297367102327,937.9492782740743,8.959999999999999,8.959999999999999
1814,6,28,25.98,10.8,o,25.95,11.2,w,0,0,1,1,935.4288771424356,934.3487052288762,8.64,8.959999999999999
1814,6,29,25.95,10.4,w,26.01,11.4,w,0,0,1,0,934.3487052288762,936.5090490559951,8.32,9.120000000000001
1814,6,30,26.03,11.4,o,26.02,13.6,w,0,0,0,0,937.2291636650345,936.8691063605149,9.120000000000001,10.88
1814,7,1,26.01,12.8,o,25.97,14.0,w,0,0,0,1,936.5090490559951,935.0688198379157,10.240000000000002,11.200000000000001
1814,7,2,25.97,13.4,s,26.05,13.6,o,0,0,1,1,935.0688198379157,937.9492782740743,10.72,10.88
1814,7,3,26.07,14.0,o,26.09,14.4,o,0,0,0,0,938.6693928831139,939.3895074921536,11.200000000000001,11.520000000000001
1814,7,4,26.14,13.2,o,26.13,15.4,o,0,0,0,0,941.1897940147526,940.8297367102327,10.56,12.32
1814,7,5,26.15,14.4,o,26.18,14.6,o,0,0,0,0,941.5498513192722,942.6300232328317,11.520000000000001,11.68
1814,7,6,26.19,14.0,o,26.21,16.8,o,0,0,0,0,942.9900805373514,943.710195146391,11.200000000000001,13.440000000000001
1814,7,7,26.21,14.6,o,26.19,17.8,w,0,0,0,1,943.710195146391,942.9900805373514,11.68,14.240000000000002
1814,7,8,26.22,16.0,o,26.15,17.6,s,0,0,0,1,944.0702524509107,941.5498513192722,12.8,14.080000000000002
1814,7,9,26.14,16.0,o,26.05,16.8,so,0,0,0,1,941.1897940147526,937.9492782740743,12.8,13.440000000000001
1814,7,10,26.07,15.8,s,26.1,17.6,sw,0,0,0,0,938.6693928831139,939.7495647966733,12.64,14.080000000000002
1814,7,11,26.16,16.2,s,26.1,19.2,sw,0,0,0,1,941.909908623792,939.7495647966733,12.96,15.36
1814,7,12,26.16,17.6,o,26.18,16.0,w,0,0,1,1,941.909908623792,942.6300232328317,14.080000000000002,12.8
1814,7,13,26.15,15.2,w,26.11,13.6,w,0,0,1,0,941.5498513192722,940.109622101193,12.16,10.88
1814,7,14,26.01,12.8,w,25.99,12.8,w,0,0,1,1,936.5090490559951,935.7889344469554,10.240000000000002,10.240000000000002
1814,7,15,26.0,12.0,w,25.95,14.4,o,0,0,0,0,936.1489917514754,934.3487052288762,9.600000000000001,11.520000000000001
1814,7,16,25.54,13.6,o,25.93,15.2,w,0,0,0,0,919.5863557435645,933.6285906198367,10.88,12.16
1814,7,17,25.91,14.0,sw,25.95,13.8,sw,0,0,1,1,932.9084760107969,934.3487052288762,11.200000000000001,11.040000000000001
1814,7,18,25.97,12.8,w,26.09,12.0,w,0,0,1,1,935.0688198379157,939.3895074921536,10.240000000000002,9.600000000000001
1814,7,19,26.08,12.0,o,26.07,13.6,o,0,0,1,0,939.0294501876336,938.6693928831139,9.600000000000001,10.88
1814,7,20,26.0,12.0,o,25.91,15.2,no,0,0,0,0,936.1489917514754,932.9084760107969,9.600000000000001,12.16
1814,7,21,25.87,13.6,sw,26.03,14.4,sw,0,0,0,1,931.4682467927179,937.2291636650345,10.88,11.520000000000001
1814,7,22,26.12,13.6,w,26.23,14.4,w,0,0,1,0,940.4696794057128,944.4303097554305,10.88,11.520000000000001
1814,7,23,26.3,12.2,n,26.33,14.0,no,0,0,0,0,946.9507108870692,948.0308828006285,9.76,11.200000000000001
1814,7,24,26.3,12.0,no,26.2,16.0,no,0,0,0,0,946.9507108870692,943.3501378418713,9.600000000000001,12.8
1814,7,25,26.11,13.6,no,26.08,16.6,o,0,0,0,0,940.109622101193,939.0294501876336,10.88,13.280000000000001
1814,7,26,26.06,15.0,o,26.06,17.6,o,0,0,0,1,938.3093355785942,938.3093355785942,12.0,14.080000000000002
1814,7,27,26.12,16.0,no,26.18,18.4,o,0,0,0,0,940.4696794057128,942.6300232328317,12.8,14.719999999999999
1814,7,28,26.19,16.6,no,26.14,19.2,no,0,0,0,0,942.9900805373514,941.1897940147526,13.280000000000001,15.36
1814,7,29,26.09,16.8,w,26.13,20.4,w,0,0,0,0,939.3895074921536,940.8297367102327,13.440000000000001,16.32
1814,7,30,26.19,18.2,w,26.22,18.8,no,0,0,1,0,942.9900805373514,944.0702524509107,14.56,15.040000000000001
1814,7,31,26.19,16.8,no,26.15,19.2,no,0,0,0,0,942.9900805373514,941.5498513192722,13.440000000000001,15.36
1814,8,1,26.12,16.8,sw,26.16,20.0,sw,0,0,0,0,940.4696794057128,941.909908623792,13.440000000000001,16.0
1814,8,2,26.21,18.0,no,26.24,19.2,sw,0,0,0,0,943.710195146391,944.7903670599502,14.4,15.36
1814,8,3,26.2,16.8,sw,26.17,20.0,w,0,0,0,0,943.3501378418713,942.269965928312,13.440000000000001,16.0
1814,8,4,26.17,17.8,w,26.26,17.8,w,0,0,0,0,942.269965928312,945.51048166899,14.240000000000002,14.240000000000002
1814,8,5,26.2,16.4,o,26.16,19.0,o,0,0,0,0,943.3501378418713,941.909908623792,13.12,15.200000000000001
1814,8,6,26.12,17.4,sw,26.17,14.8,sw,0,0,0,1,940.4696794057128,942.269965928312,13.92,11.840000000000002
1814,8,7,26.25,16.6,w,26.29,16.0,o,0,0,0,0,945.1504243644702,946.5906535825494,13.280000000000001,12.8
1814,8,8,26.21,15.0,o,26.13,17.4,sw,0,0,0,0,943.710195146391,940.8297367102327,12.0,13.92
1814,8,9,26.14,15.2,w,26.24,15.4,sw,0,0,1,0,941.1897940147526,944.7903670599502,12.16,12.32
1814,8,10,26.26,14.4,sw,26.22,14.8,no,0,0,0,0,945.51048166899,944.0702524509107,11.520000000000001,11.840000000000002
1814,8,11,26.21,14.0,o,26.21,15.4,o,0,0,0,0,943.710195146391,943.710195146391,11.200000000000001,12.32
1814,8,12,26.21,14.0,o,26.2,16.4,o,0,0,0,0,943.710195146391,943.3501378418713,11.200000000000001,13.12
1814,8,13,26.12,14.4,n,26.1,15.6,no,0,0,0,0,940.4696794057128,939.7495647966733,11.520000000000001,12.48
1814,8,14,26.09,14.4,w,26.05,15.4,w,0,0,0,1,939.3895074921536,937.9492782740743,11.520000000000001,12.32
1814,8,15,26.12,15.0,sw,26.2,13.6,w,0,0,1,1,940.4696794057128,943.3501378418713,12.0,10.88
1814,8,16,26.2,13.0,o,26.24,15.4,o,0,0,0,0,943.3501378418713,944.7903670599502,10.4,12.32
1814,8,17,26.14,13.4,w,26.22,15.2,w,0,0,0,1,941.1897940147526,944.0702524509107,10.72,12.16
1814,8,18,26.29,13.8,o,26.29,15.6,o,0,0,0,0,946.5906535825494,946.5906535825494,11.040000000000001,12.48
1814,8,19,26.25,13.2,o,26.16,17.8,o,0,0,0,0,945.1504243644702,941.909908623792,10.56,14.240000000000002
1814,8,20,26.03,15.0,sw,26.16,14.4,sw,0,0,1,1,937.2291636650345,941.909908623792,12.0,11.520000000000001
1814,8,21,26.16,13.4,o,26.17,15.2,o,0,0,0,0,941.909908623792,942.269965928312,10.72,12.16
1814,8,22,26.16,12.2,o,26.15,16.2,o,0,0,0,0,941.909908623792,941.5498513192722,9.76,12.96
1814,8,23,26.1,13.0,o,26.07,17.4,o,0,0,0,0,939.7495647966733,938.6693928831139,10.4,13.92
1814,8,24,26.02,14.4,s,26.03,17.4,w,0,0,0,0,936.8691063605149,937.2291636650345,11.520000000000001,13.92
1814,8,25,26.0,15.2,sw,26.04,15.6,w,0,0,0,1,936.1489917514754,937.5892209695544,12.16,12.48
1814,8,26,25.93,14.6,sw,26.01,12.8,sw,0,0,1,1,933.6285906198367,936.5090490559951,11.68,10.240000000000002
1814,8,27,26.03,13.0,w,26.04,12.8,w,0,0,1,1,937.2291636650345,937.5892209695544,10.4,10.240000000000002
1814,8,28,26.02,14.6,w,26.01,12.0,o,0,0,1,1,936.8691063605149,936.5090490559951,11.68,9.600000000000001
1814,8,29,26.01,10.2,n,26.11,11.6,n,0,0,1,0,936.5090490559951,940.109622101193,8.16,9.28
1814,8,30,26.1,10.0,w,26.19,11.2,n,0,0,1,1,939.7495647966733,942.9900805373514,8.0,8.959999999999999
1814,8,31,26.24,11.0,nw,26.26,11.8,n,0,0,1,1,944.7903670599502,945.51048166899,8.8,9.440000000000001
1814,9,1,26.24,11.4,w,26.27,12.8,o,0,0,0,0,944.7903670599502,945.8705389735097,9.120000000000001,10.240000000000002
1814,9,2,26.23,12.0,o,26.17,12.8,o,0,0,0,0,944.4303097554305,942.269965928312,9.600000000000001,10.240000000000002
1814,9,3,26.11,11.6,o,26.08,11.2,o,0,0,0,1,940.109622101193,939.0294501876336,9.28,8.959999999999999
1814,9,4,26.1,10.2,no,26.13,10.0,no,0,0,1,1,939.7495647966733,940.8297367102327,8.16,8.0
1814,9,5,26.1,9.2,no,26.15,9.2,o,0,0,1,1,939.7495647966733,941.5498513192722,7.359999999999999,7.359999999999999
1814,9,6,26.17,8.4,w,26.18,8.4,w,0,0,1,1,942.269965928312,942.6300232328317,6.720000000000001,6.720000000000001
1814,9,7,26.09,8.4,w,25.98,8.2,w,0,0,0,0,939.3895074921536,935.4288771424356,6.720000000000001,6.56
1814,9,8,25.96,9.2,w,25.99,10.4,w,0,0,1,1,934.7087625333961,935.7889344469554,7.359999999999999,8.32
1814,9,9,26.06,9.0,w,26.12,10.2,w,0,0,1,1,938.3093355785942,940.4696794057128,7.2,8.16
1814,9,10,26.09,9.4,w,26.04,10.0,w,0,0,0,1,939.3895074921536,937.5892209695544,7.5200000000000005,8.0
1814,9,11,26.01,9.4,w,26.07,10.2,w,0,0,1,1,936.5090490559951,938.6693928831139,7.5200000000000005,8.16
1814,9,12,26.19,8.0,o,26.22,11.0,o,0,0,0,0,942.9900805373514,944.0702524509107,6.4,8.8
1814,9,13,26.2,7.2,no,26.2,12.0,no,0,0,0,0,943.3501378418713,943.3501378418713,5.760000000000001,9.600000000000001
1814,9,14,26.21,8.4,o,26.24,12.8,o,0,0,0,0,943.710195146391,944.7903670599502,6.720000000000001,10.240000000000002
1814,9,15,26.26,9.4,o,26.25,13.6,o,0,0,0,0,945.51048166899,945.1504243644702,7.5200000000000005,10.88
1814,9,16,26.23,9.6,no,26.21,13.2,no,0,0,0,0,944.4303097554305,943.710195146391,7.68,10.56
1814,9,17,26.18,10.0,no,26.21,14.0,no,0,0,0,0,942.6300232328317,943.710195146391,8.0,11.200000000000001
1814,9,18,26.22,11.2,o,26.28,15.0,o,0,0,0,0,944.0702524509107,946.2305962780297,8.959999999999999,12.0
1814,9,19,26.33,11.2,o,26.38,15.4,o,0,0,0,0,948.0308828006285,949.8311693232276,8.959999999999999,12.32
1814,9,20,26.39,12.4,so,26.34,15.4,o,0,0,0,0,950.1912266277474,948.3909401051485,9.920000000000002,12.32
1814,9,21,26.27,13.0,so,26.16,16.4,sw,0,0,0,0,945.8705389735097,941.909908623792,10.4,13.12
1814,9,22,26.17,14.2,w,26.13,13.6,w,0,0,0,1,942.269965928312,940.8297367102327,11.36,10.88
1814,9,23,26.1,12.8,w,26.2,13.2,w,0,0,1,0,939.7495647966733,943.3501378418713,10.240000000000002,10.56
1814,9,24,26.19,11.4,o,26.19,15.2,o,0,0,0,0,942.9900805373514,942.9900805373514,9.120000000000001,12.16
1814,9,25,26.12,13.0,o,26.14,16.0,o,0,0,0,0,940.4696794057128,941.1897940147526,10.4,12.8
1814,9,26,26.18,13.4,s,26.14,16.8,o,0,0,0,0,942.6300232328317,941.1897940147526,10.72,13.440000000000001
1814,9,27,26.14,14.0,s,26.14,16.6,o,0,0,0,0,941.1897940147526,941.1897940147526,11.200000000000001,13.280000000000001
1814,9,28,26.1,13.6,o,26.16,16.8,o,0,0,0,0,939.7495647966733,941.909908623792,10.88,13.440000000000001
1814,9,29,26.18,13.6,so,26.15,18.0,o,0,0,0,0,942.6300232328317,941.5498513192722,10.88,14.4
1814,9,30,26.14,14.2,so,26.07,17.2,o,0,0,0,0,941.1897940147526,938.6693928831139,11.36,13.76
1814,10,1,26.02,14.6,w,25.99,14.0,no,0,0,1,0,936.8691063605149,935.7889344469554,11.68,11.200000000000001
1814,10,2,26.0,10.0,o,26.02,11.2,no,0,0,0,0,936.1489917514754,936.8691063605149,8.0,8.959999999999999
1814,10,3,26.1,8.2,o,26.15,11.2,o,0,0,0,0,939.7495647966733,941.5498513192722,6.56,8.959999999999999
1814,10,4,26.18,8.0,o,26.21,11.2,o,0,0,0,0,942.6300232328317,943.710195146391,6.4,8.959999999999999
1814,10,5,26.17,8.0,o,26.13,11.6,o,0,0,0,0,942.269965928312,940.8297367102327,6.4,9.28
1814,10,6,26.06,9.2,s,26.01,11.2,so,0,0,0,0,938.3093355785942,936.5090490559951,7.359999999999999,8.959999999999999
1814,10,7,26.04,10.0,w,26.02,11.2,w,0,0,0,1,937.5892209695544,936.8691063605149,8.0,8.959999999999999
1814,10,8,26.02,10.0,w,26.04,9.2,w,0,0,1,0,936.8691063605149,937.5892209695544,8.0,7.359999999999999
1814,10,9,26.04,9.0,o,26.04,9.6,o,0,0,0,0,937.5892209695544,937.5892209695544,7.2,7.68
1814,10,10,26.1,8.0,o,26.16,8.4,o,0,0,0,0,939.7495647966733,941.909908623792,6.4,6.720000000000001
1814,10,11,26.23,6.0,o,26.2,10.2,o,0,0,0,0,944.4303097554305,943.3501378418713,4.800000000000001,8.16
1814,10,12,26.13,7.2,so,26.1,11.4,o,0,0,0,0,940.8297367102327,939.7495647966733,5.760000000000001,9.120000000000001
1814,10,13,26.07,8.4,so,26.01,11.2,o,0,0,0,0,938.6693928831139,936.5090490559951,6.720000000000001,8.959999999999999
1814,10,14,25.94,8.8,s,25.92,11.2,w,0,0,0,0,933.9886479243564,933.2685333153169,7.040000000000001,8.959999999999999
1814,10,15,26.03,10.0,s,26.06,11.4,so,0,0,1,0,937.2291636650345,938.3093355785942,8.0,9.120000000000001
1814,10,16,25.95,9.4,so,25.98,11.8,no,0,0,0,1,934.3487052288762,935.4288771424356,7.5200000000000005,9.440000000000001
1814,10,17,26.04,10.2,o,25.98,10.0,o,0,0,1,0,937.5892209695544,935.4288771424356,8.16,8.0
1814,10,18,25.9,9.2,o,25.88,12.2,o,0,0,0,0,932.5484187062771,931.8283040972376,7.359999999999999,9.76
1814,10,19,25.97,10.4,s,25.85,14.0,w,0,0,0,0,935.0688198379157,930.7481321836784,8.32,11.200000000000001
1814,10,20,25.89,11.6,s,25.9,11.4,no,0,0,1,1,932.1883614017574,932.5484187062771,9.28,9.120000000000001
